product_uid,materials
152003,Wood High Carbon Steel
103039,Wood
139043,Brass Plastic Metal
139044,Vinyl
127063,Vinyl
103095,Chrome-Plated Steel Porcelain
103098,Ceramic
103097,Stainless Steel
130630,Solid Brass
130636,Metal
154603,PVC PVC
154605,Vinyl
103092,Resin
130639,Metal
154606,Oil
103091,Other Other
127066,Cement Steel
127064,Steel
115087,Multi-Purpose BiMetal
142611,Vinyl
142610,plated steel Steel Painted Steel
115081,Steel
142617,PVC Plastic
115082,Acrylic
115084,Aluminum
130641,Stainless Steel
130646,Cast Iron
130647,Sand
127058,Wood
127055,Steel
130648,Steel
115077,Multi-Purpose PVC
115078,Laminate Thermofoil
115079,Cast Iron
142621,Metal
142626,Cellulose/synthetic fiber combo
142628,Stone
115071,Steel
127041,Steel
103073,Steel
127040,Plastic
103076,Vinyl
166607,Other Particle Board Solid-surface materials
103078,Vitreous China
154620,Tile (wet or dry) Diamond
166606,Steel
103077,Plastic
154622,Plastic
166604,Vitreous China
103079,Polyester
130657,Stainless Steel
166602,Vinyl
130658,Brass Other
154627,PVC
127045,Plastic
127044,Porcelain
103072,Concrete
115066,Stainless Steel
142630,Steel
127039,Fiberglass
142635,Thermofoil
142638,Brass Solid Brass
115061,Particle Board
103085,Steel
103084,Laminated Particle Board
129695,Plastic
103086,Steel
129697,PVC PVC
130664,Metal
103088,No Shelf Glass
129698,Vinyl
130665,Metal
154612,Blended
127038,Plastic
130668,Galvanized Steel
154613,Steel
127036,Metal
127035,Wood Laminate
103081,Metal
127034,Jute Synthetic
103080,Plastic
129690,Steel
103083,Porcelain
127032,Wood
115053,Plastic
115055,Steel
142642,Polyfiber
115059,Wood
127028,Galvanized Steel
142646,Galvanized Steel
139003,Metal
139004,Porcelain
115051,Steel
176032,Cast Metal
176031,Ceramic
164049,ZINC ALLOY Other
164045,Steel
139097,Engineered Wood
139090,Constructed of Composite Board and highly durable PVC laminate
176027,Porcelain
152059,Aluminum Aluminum
152058,Other
176028,Wire Glass
176023,Acrylic/Fiberglass Acrylic
176022,Other
176025,Fiberglass
127095,Vitreous China
152071,Plastic
166697,Polyfiber
164035,Other
166695,Cotton Synthetic
140087,Composite
176019,Porcelain Solid Wood Marble
176016,Polycarbonate Polycarbonate
176018,Cotton Wool & Wool Blend
176012,Rubber
176013,Metal
152085,Plastic Plastic
176052,Vinyl
176051,Aluminum
127083,Polyethylene
127082,Wood
152082,Wood
127081,Glass
127080,Steel
152080,Maple
164067,Composite
164068,Plywood MDF
164066,Plywood Birch
164074,Steel
164075,Foam
140098,Vinyl
164072,Laminate
164070,Metal
176049,Solid Brass
176048,Granite
152079,Metal
176045,Cotton Synthetic
176044,Wood
176047,Cast Iron
176046,Other Wood
127074,Latex-based wet paint
152095,Stainless steel Stainless steel
176040,Plastic
176043,Stainless Steel
127071,Vinyl
176042,Wood
127079,Polypropylene
127077,Ceramic
164054,Copper Brass
164063,Other Wood Laminate
164064,Vinyl
176037,Particle Board Thermofoil
176039,Thermoplastic
152089,Glass
176034,Stainless steel
176036,Polyfiber Cast Aluminum
152086,Vitreous China
176035,Vitreous China
154683,Composite Hickory
154686,Wood
166669,Carbon Steel
166668,Polyester Fabric
164003,Steel
166666,Metal
166665,Cotton Synthetic
164001,Wood
166664,Rubber
164002,Cast Aluminum
139052,Steel
142693,Plastic Nylon Plastic
139050,Steel
139051,Wood
142697,Steel
142699,PVC PVC
139056,Stainless Steel
154691,Steel
154672,Aluminum
154673,Polyresin
154677,Steel Steel
166657,Fiberboard
166655,Oil
166654,Polyester Wood
166653,Laminate Medium Density Fiberboard paper resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive
166660,Brass Brass
139061,Stainless Steel
140047,PEX Plastic
152026,Steel
139069,Steel
139067,Porcelain
139068,Composite
154680,Wood
139066,Stainless Steel
154681,PVC
164028,Wood
164024,Ceramic
166685,Vinyl
140052,Glass
164031,Wood
166692,Nylon Stainless Steel
166691,Polyurethane
166690,Plastic
139070,Polypropylene
176009,Metal
140057,Metal
152039,Vinyl
176004,Wood
176007,Brass
139079,Oil
152033,Multi-Purpose Steel
139076,Comfort Grip
152051,Ceramic
154696,PVC PVC
166679,Composite
166678,Aluminum
166677,PVC
166676,Wood
166675,Particle Board Birch
166674,Other
140073,Glass
166672,Steel
164020,Metal
166680,Synthetic/Microfiber
139082,Multi-Purpose PVC
139089,Polyfiber Aluminum
139087,Acrylonitrile Butadiene Styrene (ABS)
152042,Steel
137626,Acrylic
113658,Cotton 0
113656,Metal
101671,Plastic
113653,Brass Ceramic
101672,Foam
137623,Plastic
125637,PVC
149605,Rubber
125631,Thermoplastic
125632,Multi-Surface
101662,Steel
113661,Steel
101664,Porcelain Particle Board Porcelain
137631,Steel
101666,Metal Composite
101669,Metal
113648,Composite Composite
113646,Vinyl
113644,Steel
101681,PVC
113643,Oil
137632,Wood
101682,Steel
101683,Metal
149621,Metal
149618,Copper
149611,PVC PVC
149612,Solid Hardwood & Veneers
113651,Cardboard Polypropylene
137640,PVC
149619,Aluminum
137647,Metal
113634,Aluminum
162600,Wood
137643,Brass
137646,Plastic Plastic
162602,solid wood
101650,Polyurethane
149631,Quartz
150617,Other Polyester
150618,Metal
150615,Steel
101649,Plastic
125611,Wood
150612,Aluminum
113640,PVC
101641,Vitreous China
101642,Steel
101643,Plastic
101644,Plastic
125619,Wood
101645,Acrylic
101647,Steel
113621,Acrylic
101660,Aluminum
101661,Plastic
125600,Other
137661,Oil
101653,Cement Diamond
135001,Thermoplastic
101655,Metal
125608,Zinc Coated Galvanized Steel
125609,Medium Density Fiberboard (MDF)
101657,Steel
111036,Glass
113699,Oil
111035,Glue Steel
125685,Porcelain coated steel Porcelain-Coated Steel Painted Steel
123017,Metal
125679,Steel
125677,Aluminum
111040,Steel
111028,Brass Metal
111026,Paper
113685,Metal
125670,PVC PVC
125667,Steel
111032,Foam Steel
113695,PVC PVC
111033,Wood High Carbon Steel
111030,Metal
113692,Metal Steel
137604,Steel
137606,Solid Brass
101690,Aluminum
111017,Galvanized Steel
101691,Concrete
111014,Brass Ceramic
113675,Composite
101694,Zinc
111013,Other
137608,Steel
137607,Polycarbonate Polycarbonate
125653,Plastic
113684,Steel
101687,Steel
101689,Metal
111003,Steel
111004,Glass
125652,High Speed Steel
125650,Wood Plastic/Metal/Wood
137619,PVC
111009,Concrete
125649,Metal
125646,Galvanized Steel
101695,Plastic
113672,Metal Wood
101697,Stone
113671,5# density rebond carpet cushion 90
101698,Plastic
101699,Other Wood
159019,Porcelain
162666,Steel
162665,Wood
111079,Other
162667,Rubber
149695,Vitreous China
123064,PVC Recycled Rubber
160000,Vitreous China Granite
123066,Nylon 0
147036,Maple
149691,Aluminum
123062,Comfort Grip
174648,Cast Iron
147027,Copper
174644,Chrome
150678,Wood
174645,No Shelf Glass
135054,Oil
174640,Metal
174641,Composite Medium Density Fiberboard (MDF) Engineered quartz composite
174642,Steel Steel
150672,Rubber
159025,Plastic and Metal
150670,Wood Metal
159026,Vinyl
159024,Cotton
159007,Glass
159008,Stainless Steel
159005,Wood
159006,Steel
135058,Bamboo
135059,Plastic
162654,Engineered quartz composite Stone
159009,Steel
123054,Vinyl
162650,Wood
174637,Steel
147039,Laminate Medium density fiberboard paper resin (both acrylic and melamine) polyurethane hot metal adhesive and olefin hot metal adhesive
174638,Wood
135060,No Handle Stainless Steel
123047,Plastic
174633,Other
123046,Metal
174635,Steel Comfort Grip
174636,Comfort Grip
150684,Steel Stainless steel Diamond
159010,Vinyl Resin
135066,Stainless Steel
111074,Plastic Wood Rubber
135067,Stainless Steel
135068,Cast Metal
174632,Composite
135061,Wire Other
150681,Sand
111070,Plastic Stainless Steel
159012,Porcelain
147050,Wood Molded Wood
111059,Aluminum
162687,Plastic Resin Cast polymers
111057,Vinyl
147054,Rubber
162684,Polycarbonate
162680,Brass
147057,Metal
123041,Galvanized Steel
123040,Metal
147055,Carbide
172007,Stainless Steel
172006,Steel
147049,Vinyl
172005,Vinyl
174666,Plastic
172009,Metal
174668,Composite
174669,Wood Wood
159044,Metal
174663,Plastic
111063,Vitreous China Granite
174664,Steel Wood
150694,Metal Ceramic
174665,Polyethylene
172003,Wood Wood
150692,PVC
174660,Steel Stainless Steel
111060,Brass
135075,Metal
172000,Copper piping and accessories.
174661,Foam
160019,Bamboo Molded Wood
111048,Heavy gauge plated steel
111046,PVC Calcium Carbonate Diisononyl Phthalate Polyester 100
160017,Steel
162678,PVC
125695,Porcelain
147064,Steel
160011,Sand
162672,Aluminum
125694,Steel
125692,Metal
125690,Vitreous China Granite
123028,Vitreous China
135081,Plastic
135082,Aluminum
123025,Other
174656,Steel
174657,HDF (High Density Fiber-board)
174651,Laminate
159033,PEX Cross-Linked Polyethylene (PEX)
174652,Synthetic/Microfiber
135089,Rubber
159030,Galvanized Steel
111050,Composite
159034,PVC
162628,Metal Ceramic
137665,Wood
135006,Ceramic
149651,Fiberglass
149653,Metal
174609,Aluminum
174604,Glass
150632,Copper Brass
137670,Polypropylene
137676,Aluminum
162612,Other
147002,Water
147001,Oil
149661,Aluminum
149659,Glass
150647,Polyester
149656,Plastic
150642,Stone
149658,Metal
135022,Steel
137682,Composite Cultured Marble
137681,PEX Brass
123080,Cellulose/synthetic fiber combo
135027,Glass
162646,Vinyl
123086,Thermoplastic rubber (TPR)
149675,Laminate / Metal
162641,Zinc
123085,Nylon
147012,Plastic
147007,Red Oak
174627,Porcelain
174628,Steel
147004,Metal
174629,Plastic
150655,Steel
174622,Composite
149667,Plastic
147009,Steel
174624,Metal
147008,Aluminum
137695,Aluminum
174620,Brass
174621,Fiberglass
159001,Fiberglass
137692,Fiberglass
159002,Nylon
123070,PEX Plastic
162638,Plastic
137699,Metal
137698,Multi-Purpose Brass
162634,Steel
123075,Steel
149686,PVC Mid Weight
147024,Zinc
123074,Vinyl
174615,Wire Other
147016,Particle Board
174617,Steel
174618,Plastic
123068,Plastic
150667,Natural Stone
150664,Metal
174613,PVC PVC
174614,Steel
135043,Steel
150663,Faux wood
150660,PVC 0
150661,Galvanized Steel
174610,Granite
111095,Medium Density Fiberboard (MDF)
174599,Brass
174593,Metal
174594,Fiberglass
174595,Steel
162588,Plastic
174569,Polyurethane
174566,Wood
174561,Vinyl
162577,Aluminum
162576,Plastic
162570,Coil innerspring with HR foam support layers.
174556,Cast Metal
174558,Nylon Stainless Steel
174552,Metal
174553,Plastic
174555,Vinyl
174591,Steel
174589,Other
174585,Plastic Stainless Steel
174586,Nylon Stainless Steel
174587,Other
174588,Zinc
174583,Aluminum Plastic
162597,Plastic
162591,Fiberglass
162594,Porcelain
174574,Plastic Glass
174576,Polyester
174577,Metal
174573,Carbide
113612,Plywood MDF
113611,Galvanized Steel
101626,Plastic
101627,Resin
101620,Polypropylene
101621,Metal Metal
101623,Stainless Steel
113602,Asphalt
113600,Steel Steel Wood
113609,Vitreous China Medium Density Fiberboard (MDF) Granite
113608,Stainless Steel
113606,Brass
101638,Brass
101634,Wire Glass
101604,Resin
101605,Wood
101606,Multi-Purpose Brass
101608,Fiberglass
101601,Ceramic
101602,PVC
101603,Plastic
101615,Other
101616,Zinc
101619,Fabric
101610,No Shelf Glass
101613,Steel
137505,Acrylic over wire frame
137504,Steel
137506,Steel
113532,Foam
137503,Metal
101551,Steel
113539,Vinyl
101549,Rubber
125517,Metal
125514,No Shelf Glass
125511,PVC
101541,Comfort Grip
101542,Steel
113540,Oil
101543,Plastic
101545,Composite
101546,Metal
101547,Composite
101548,Steel
113527,Metal
113524,Vinyl
113523,PVC PVC
101560,Polyfiber
101561,Particle Board
113521,Other Metal
137513,Plastic
137519,Plastic
113529,Cast Metal
101552,Copper Brass
113530,Wood
101553,Steel
101554,Plastic
101555,Aluminum
137520,Jute Synthetic
101557,Plastic
101558,Steel
125507,Brass Brass
101559,Carbon Steel
137528,Copper
101527,16mm Particle Board with Wood Veneer and Stainless Steel Clad Poles
149501,Metal
101520,Plastic
149509,Vinyl
101526,Aluminum
113505,Polyfiber Steel
137537,Wood
113500,Wood
101540,Steel
113507,PVC
101538,Nylon
149516,Rubber
149517,Quartz
150503,PVC PVC
101531,Acrylic
101532,Poplar Other
101533,Metal Metal
137542,PVC PVC
101534,Galvanized Steel
101537,Metal
101591,Galvanized Steel
101592,Water
113578,Porcelain
101593,Aluminum
113577,Aluminum
101594,Laminate
125556,Galvanized Steel
125557,Marble
101587,Particle Board
113568,Steel
113564,PVC
125552,Multi-Purpose
125553,PEX Plastic
125549,Porcelain-Coated Steel Painted Steel
125547,Plastic
125544,Cedar
101596,Polyfiber Aluminum
101597,Metal
113573,Carbide
101598,Steel
101571,Metal
113554,Metal
101573,Metal
113553,100% BCF Polypropylene 20
125539,Medium Density Fiberboard (MDF)
125534,PVC PVC
101564,Steel
101565,Wood
101566,Metal
101568,Thermoplastic
101569,Ceramic
101581,Metal
101582,Steel Glass
101583,Galvanized Steel
101584,Plastic
113542,Steel
125530,Stainless Steel
125531,Steel Plastic
125527,Porcelain-coated cast iron Porcelain-Coated Cast Iron Cast Aluminum
125528,Stainless Steel
125525,Vitreous China
101575,Metal
101576,Wood
113550,Nylon Stainless Steel
101579,Zinc Stainless Steel
125529,Steel Other
137588,Plastic
149575,Cast Iron
162540,Aluminum
162543,Plastic
149570,Foam Aluminum
174528,Porcelain
150558,Steel
174529,Vitreous China
149567,Steel
149568,Composite
150557,Steel
150554,Plastic Plastic
174525,Fibre Reinforced Polymer (FRP)
125599,Copper
150553,Thermoplastic
137597,Glass
137591,Composite
137593,Aluminum
162534,Medium Density Fiberboard (MDF)
162535,Plastic
162530,Aluminum
125594,Wood
125595,Vinyl
125592,PVC
149582,Plastic
149583,Fireclay
149584,Stainless Steel
174516,Glass
174517,Brass
174518,Plastic
150567,Glass
174512,PVC PVC Plastic
174513,Water
174514,Wood
174515,Composite
150561,Porcelain
174510,Copper
149590,Microfiber 0
113599,Brass Rubber
162569,Metal Ceramic
125585,Metal
149596,Plastic
162563,Steel
125583,Copper Copper
149599,Vitreous China
162564,Cardboard Proprietary
149592,Aluminum
149589,Aluminum
174545,Oil
174547,Galvanized Steel
150577,Steel Steel
150574,Wood
174541,Steel
174543,Solid Wood Tempered Glass
150571,Stainless Steel
174540,Composite MDF
113588,Zinc Coated Galvanized Steel
113586,Medium Density Fiberboard (MDF)
125572,Fabric
125567,Steel Steel
174534,Composite MDF
174535,Copper Multi-Surface
150587,Metal
174537,Composite Maple
174530,Steel
113593,Steel
162501,Epoxy/2 part
149527,Water
150517,Multi-Purpose Rubber
149529,Metal
149524,Brass
150510,Wood
150511,ABS Acrylonitrile Butadiene Styrene (ABS)
137552,Cardboard
137551,Medium Density Fiberboard (MDF)
137554,Galvanized Steel
149540,Wood
149538,Plastic
150527,PVC
150525,Brass Solid Brass
150526,Steel
150524,Quartz
137561,Stainless Steel
137567,Laminate
162521,Steel
174509,Stainless Steel
174505,Wood Molded Wood
174507,Wood
150537,Galvanized Steel
174508,Polypropylene
150535,PVC PVC
174502,Rubber
150533,Steel
174504,Glass
137573,Steel
150531,Steel
162516,Stainless Steel
149563,Steel
150549,Brass Multi-Surface
150547,Steel
150544,Vitreous China
150542,Ceramic
137587,Aluminum
137581,Glass
137580,Metal
162519,Granite
174492,Metal Metal
174486,Ceramic
174487,Wood Hardwood solids engineered woods and oak veneer tops Other Wood
174488,Wood
174482,Wood
174483,Fabric
174480,Plastic
162499,Stainless steel
174476,Steel and Aluminum
174477,Vitreous China
174478,Fiberglass
174472,CPVC Chlorinated Poly Vinyl Chloride (CPVC)
174497,Cotton
174498,Oil
174499,Durable Metal Construction
174494,Steel
174496,Vinyl
162463,Polyester solid
149494,Plastic
162462,Plastic
150477,Sandbox - Composite Cover - Vinyl
174448,Composite Medium Density Fiberboard (MDF) Engineered quartz composite
174449,Other Wood
174442,Stainless steel Other
174444,Metal powder-coated steel vinyl particle board and polyurethane foam
150472,Galvanized Steel
150490,Aluminum
162455,Wood Wood and Stainless Steel
162450,High Speed Steel
174435,Aluminum
174437,Thermoplastic
174433,Glass
150485,Composite MDF
174434,Brass Metal
162485,Plastic
174469,Foam
174467,PVC
174461,Composite
174463,Steel
162475,Cast-Iron
162477,Composite
174457,Polypropylene
174459,Thermoplastic
174453,Metal Plastic
174456,Composite Engineered quartz composite
174450,Brass Polymer
174451,Stone
174452,Steel
101507,Stainless Steel
101502,Plastic
101503,Metal
101517,Wood
101510,Fibre Reinforced Polymer (FRP)
101511,Metal
101512,Crystal Metal
101513,Steel
101514,Other Wood
101515,Polyfiber
137868,Oil
162824,Plastic
113898,PVC
111234,Aluminum
111235,MDF and composite
113896,Plastic
111233,Multi-Surface
135204,Wood
137865,PVC PVC
162821,Vinyl
149851,Wood
174806,Nylon Plastic
174802,PVC
149848,Other
150831,Steel
174800,Wood
123213,Polyester
149845,Rubber
174801,Aluminum
137871,Brass
137870,Granite
135210,Metal
137873,Wood
162828,Metal
135216,Clay
162813,Brass
135217,PVC PVC
111226,Plastic Metal Plastic
113887,Plastic
162814,Vitreous China Medium Density Fiberboard (MDF) Engineered stone composite
135212,PVC
113885,Plastic Steel Rubber
113884,Metal
111222,Steel Steel
162810,Metal
125871,Polyfiber
149862,Metal
147200,Wood Pine
150849,MDF MDF
149858,Stainless Steel
123207,Steel
149854,Composite Engineered stone composite
123203,Copper Chlorinated Poly Vinyl Chloride (CPVC)
149855,Stainless Steel
125863,Natural Stone
137881,Polyester Latex Other Synthetic
113890,Multi-Purpose
123209,Aluminum Plastic
162817,Plastic
137889,Multi-Surface Zinc Glass
162845,Oil
135229,Ceramic
111215,Steel
113876,Porcelain
111210,Vinyl
162844,Multi-Purpose PVC
149871,Steel
174828,Metal
174829,Wood
149870,Steel
174824,Polyfiber Cast Aluminum
147204,PVC
149869,Plastic
125856,Oil
174827,Polyethylene
174821,Rubber
149866,Metal
150852,Other Metal
174823,Glass
101882,Aluminum
111220,Steel Steel
135231,Wood
137895,Steel
101885,Brass Aluminum
137891,Water
101889,Steel
113868,Plastic
162837,Plastic
162831,Other
111200,Aluminum
149882,Steel
149883,Stone
111209,Wire Glass
174818,Metal
111208,Metal
147220,Wood
149881,Metal
125846,Oil
174813,Synthetic
150869,Vitreous China
174814,Plastic
174815,No Shelf Glass
174816,Rubber
125842,Porcelain
149876,Metal
174810,Aluminum
150862,Porcelain-Coated Cast Iron Stainless Steel
174811,Polystyrene
149878,Vinyl
101893,Solid Surface
101894,Plastic
150861,Polyethylene Polyethylene
101896,Plastic
101897,Metal
101898,Medium Density Fiberboard (MDF)
125849,Plastic
137826,Steel
137825,Vinyl
123264,Wood BiMetal
137827,Composite
123261,Stainless Steel Metal Stainless Steel
123259,LAMINATED PARTICLE BOARD
111286,Fabric
111283,Water
137835,PEX Brass
111268,Composite Engineered quartz composite
137833,Cross-Linked Polyethylene (PEX)
111266,Polyester Latex Other Synthetic
123253,Nylon Plastic
137839,Wood
137838,Polyester Latex Other Synthetic
150804,Plastic
149814,Cast Iron
150800,Polyester
149816,Other
123247,Metal
149812,Epoxy/2 part
111272,Porcelain-Coated Cast Iron Painted Steel
137840,Zinc
162802,Rubber
137845,Metal
111257,Brass Multi-Surface
137843,Steel
123243,PVC
137849,PVC
150815,Plastic
150813,Resin
149825,Plastic
150814,Comfort Grip
149826,Plastic
149827,Other
150812,Plastic
