id,product_uid,relevance,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials
89898,127233,2.33,0.418491,0.453339,-0.0566572,0
89899,127233,2.67,0.608999,0.268234,0,0
89903,127236,2.67,0.337704,0.512,-1.75E-08,0
89904,127237,2,0.0779241,0.0546995,-2.77E-07,0
89906,127239,3,0.618176,0.049917,-1.24E-08,0
89907,127240,2.33,0.421628,0.290045,-0.0118906,0
89908,127240,1.67,0.410537,0.393067,-9.81E-06,0
89912,127242,2.67,0.117326,0.0210882,0.000395467,0.000298392
89913,127242,2.67,0.736961,0.588164,1,0
89915,127242,2.67,0.64582,0.579303,-0.000261599,0
89916,127242,2.33,0.740969,0.714483,-0.000261599,0
89917,127243,2.33,0.90288,0.383066,-0.0122095,0
89921,127245,2.67,0.281083,0.295834,0.0113914,1.13E-05
89922,127245,2.67,0.299846,0.494851,-0.013931,-4.65E-05
89930,127248,3,0.617661,0.424971,0.999838,1.73E-08
89934,127249,3,0.11732,0.139384,0,0
89936,127249,2.33,0.0328807,0.234514,-7.57E-05,-5.06E-05
89937,127249,2,0.381472,0.382932,-0.0155254,-4.84E-08
89938,127249,3,0.437215,0.494021,-0.0155254,-4.84E-08
89939,127250,2.33,0.61715,0.658622,-1.09E-09,0
89943,127252,3,0.79394,0.896398,-1.59E-07,0
89947,127255,3,0.877713,0.366687,-2.67E-08,0
89948,127256,3,0.268387,0.453706,0,1
89950,127257,2.67,0.0485575,0.0372048,0,0
89951,127258,1.67,-0.102921,0.0547232,0,0
89956,127260,3,0.179956,0.384626,-0.00759998,5.45E-07
89961,127261,2.33,0.857653,0.643921,0.745654,0
89963,127262,3,0.851514,0.536166,0.997229,0
89964,127262,3,0.696418,0.410147,0.999813,0
89970,127264,2,0.524675,0.00346765,1,-0.00289679
89976,127267,2,0.549611,0.682536,2.50E-06,0
89977,127267,3,0.978176,0.79383,2.50E-06,0
89985,127271,2,0.0489904,0.288204,-0.000961838,2.34E-05
89997,127278,3,0.831699,0.565223,-1.85E-07,0
89998,127279,3,0.605088,0.655045,-5.79E-08,0
89999,127280,2,0.999546,0.0657862,-2.79E-08,0
90000,127281,2.33,0.496895,0.465277,0,6.26E-06
90004,127283,1.67,0.219709,0.393763,1.61E-08,0
90006,127285,2.33,0.673524,0.426693,-2.77E-08,0
90010,127287,3,0.237559,0.458367,1.87E-07,0
90011,127288,2.33,0.385443,0.00690619,8.56E-08,0
90019,127293,2.67,0.63441,0.403821,0,0
90020,127293,2.67,0.877613,0.494093,3.81E-05,0
90029,127297,2,0.442423,0.690511,7.77E-05,0
90037,127301,2.67,0.2509,0.413072,0.0122113,0.799813
90040,127302,1.67,0.715985,0.310359,0.0328254,0
90049,127306,3,0.293374,0.111597,0,0
90050,127307,3,0.682307,0.49645,-3.25E-08,0
90063,127313,2.33,0.302375,0.691209,2.30E-08,0
90065,127314,1.67,0.492804,0.0911951,0,1.84E-06
90067,127314,3,0.464125,0.607235,-1.13E-06,1.84E-06
90068,127315,3,0.350743,0.187192,1.09E-07,0
90069,127316,2,0.443076,0.40073,1.73E-08,0
90071,127316,2,0.162538,0.532352,-4.59E-09,0
90072,127317,2.33,0.566284,0.278703,0.00186956,0
90076,127318,3,0.330882,0.331702,-0.0105837,-0.100688
90080,127318,2.67,0.724776,0.339834,0.0225631,-0.000242355
90085,127320,1.33,0.296928,0.177146,0.947707,0
90092,127324,3,0.4103,0.349468,1.76E-08,0
90094,127326,2.33,0.447953,0.232052,0,0
90098,127327,2.33,0.331395,0.295669,0.998296,0
90100,127328,2.67,0.647119,0.0496545,-1.13E-08,0
90104,127332,2.67,0.18037,0.316885,-1.90E-08,0
90105,127332,1.33,0.18037,0.330927,-1.90E-08,0
90108,127333,3,0.507383,0.107768,-1.01E-06,0
90109,127334,2.67,0.27528,0.164713,-0.0443783,0
90114,127334,1.33,0.081086,0.0905649,0,0
90117,127336,2.67,0.222203,0.352695,-2.37E-08,0
90120,127337,3,0.353343,0.713408,1.87E-06,0
90123,127339,2.33,0.299095,0.213658,-0.0216637,0
90125,127339,2.67,0.718917,0.357183,-0.0201412,0
90126,127339,3,0.622373,0.409507,-0.0115975,0
90131,127342,2,0.511848,0.274299,-0.0823313,0
90132,127342,1.33,0.337147,0.206373,0.168262,0
90135,127343,2.67,0.823032,0.476531,0.917069,0
90136,127343,2.67,0.508551,0.465466,0.00524135,0
90138,127345,2,0.0326536,0.055628,0,0
90139,127345,1.67,0.385193,0.433997,1.35E-06,0
90142,127346,1.67,0.0370993,0.181494,-9.02E-08,0
90145,127349,3,0.541035,0.767392,-4.48E-09,0
90147,127350,2,0.576874,0.62295,4.68E-06,0
90149,127350,2.67,0.619214,0.578203,1,0
90152,127350,3,0.67973,0.642077,0,0
90155,127352,1,0.0336028,0.0276999,4.92E-09,0
90160,127356,3,0.466446,0.0498235,-1.20E-07,0
90165,127359,2.33,0.297789,0.569285,-0.0031493,0
90166,127360,3,0.000796007,0.167777,-6.41E-09,0
90167,127360,2.33,0.00974021,0.242996,9.47E-08,0
90169,127362,2,0.293878,0.0582689,0,0
90171,127363,1.67,0.0588613,0.193687,0.172507,8.32E-06
90173,127363,1.33,0.501513,0.675864,-0.0103577,1
90174,127363,2.33,0.34099,0.535582,-0.00462632,0
90175,127363,2.67,0.0420386,0.187285,0.000355892,8.32E-06
90179,127364,2.67,0.205461,0.321574,0,0
90181,127365,2.33,0.0917905,0.3232,5.23E-08,0
90187,127368,2.67,0.128566,0.450705,0,0
90188,127368,3,0.450185,0.359057,0,0
90191,127370,3,0.743302,0.577965,0.796595,-0.00837902
90192,127370,2.33,0.44443,0.722905,0.884988,0
90193,127370,2,0.568763,0.717236,0.884988,0
90203,127376,3,0.910684,0.642116,4.24E-07,0
90204,127376,3,0.46895,0.321221,0,0
90205,127376,3,0.669275,0.559622,0,0
90206,127377,3,0.764312,0.653736,-3.11E-08,0
90207,127378,2.33,0.712327,0.519211,0,0
90218,127383,2.67,0.37709,0.365825,0.0278849,0
90220,127384,1,0.42276,0.041339,-1.66E-07,0
90223,127385,3,0.691741,0.427757,0.999977,0
90224,127385,2.67,0.564688,0.329068,0.999529,0
90226,127386,2.67,0.451834,0.314767,0.652405,-3.05E-05
90230,127386,2.67,0.460355,0.346679,0.00415594,-3.29E-05
90239,127388,2,0.550477,0.340603,0.999186,0
90240,127388,1.67,0.0314759,0.120149,0.000401841,0
90242,127389,3,0.110898,0.332251,9.73E-07,0
90246,127390,3,0.151827,0.306782,0.000266067,0
90251,127390,1,0.213229,0.390509,-0.000763562,0
90253,127390,1.67,0.00319318,0.18005,0.000259506,0
90255,127390,1,0.070668,0.216391,-0.000186685,0
90256,127390,1.67,0.109419,0.34588,-0.000408563,0
90260,127391,3,0.474517,0.674551,-0.0012024,0
90261,127391,3,0.288525,0.661479,-0.0012024,0
90263,127391,2,0.626916,0.184126,0,0
90265,127392,2,0.5417,0.434475,-7.92E-08,0
90267,127393,2.67,0.501139,0.422269,0,0
90268,127394,2.67,0.584634,0.639176,0.437528,0
90275,127395,2,0.283283,0.320287,-0.00450205,0.00193135
90276,127395,2,0.386136,0.55989,0.00479334,0.999709
90282,127395,3,0.389609,0.339845,-0.00450619,0.00193135
90284,127395,2.67,0.389771,0.345483,-0.00450619,0.00193135
90287,127396,3,0.610636,0.25298,0,0
90290,127397,3,0.416563,0.246173,-0.00214448,-2.60E-08
90298,127401,2.67,0.368221,0.0790899,-0.000296823,-1.89E-06
90302,127402,1,0.396497,0.138786,-3.56E-08,0
90304,127403,1.33,0.615334,0.203021,5.74E-08,0
90313,127407,3,0.638136,0.596681,0.0259715,0
90319,127409,2.67,0.250442,0.0440263,1.72E-08,0
90322,127411,3,0.499241,0.635314,-5.33E-08,0
90324,127412,2.67,0.655109,0.43462,-0.194308,1
90327,127413,3,0.0691641,0.159294,0,0
90332,127415,3,0.105082,0.66077,-3.75E-08,0
90338,127417,3,0.425213,0.381383,0.856721,1
90339,127417,2,0.285523,0.0538939,-0.000190016,1
90340,127417,3,0.403986,0.446113,-0.000173591,1
90342,127419,1.67,0.066634,0.0678175,1.76E-08,0
90345,127420,2,0.186973,0.57319,-0.0292658,1.56E-05
90347,127421,3,0.417989,0.618962,-0.00628871,0
90349,127421,1.67,0.768994,0.471966,-0.0017075,7.09E-05
90350,127422,2.33,0.466733,0.309612,1.10E-08,0
90352,127424,2.33,0.394086,0.688271,-3.05E-07,0
90353,127425,1.67,0.225911,0.101455,0,0
90354,127426,2.33,0.169228,0.0764632,0.00042611,5.18E-07
90357,127426,3,0.5021,0.303307,-4.87E-05,1.10E-06
90358,127427,1.67,0.288778,0.0600447,-2.37E-09,0
90359,127427,2.33,0.380664,0.329914,7.93E-08,0
90370,127429,2.33,0.592633,0.556717,-0.000612105,0
90372,127430,2,0.12797,0.234466,-2.36E-07,0
90374,127430,2.33,0.136047,0.244672,-2.36E-07,0
90375,127431,3,0.363529,0.473532,0.00332028,0
90379,127433,2.67,0.679689,0.600888,-0.002448,-4.31E-07
90383,127434,3,0.738415,0.581439,0.656411,0
90390,127436,2.33,0.312833,0.400533,1,0
90404,127440,2.67,0.444009,0.40901,-4.09E-08,0
90405,127441,2.67,0.387231,0.546071,-3.73E-07,0
90406,127442,2.33,0.562033,0.277453,-9.50E-09,0
90407,127443,2.67,0.997203,0.678403,0.0760246,0
90412,127444,1,0.421825,0.531957,0.183522,0
90421,127445,1.67,0.238897,0.158073,0,0
90431,127451,3,0.631383,0.491262,-3.35E-07,0
90433,127452,2.67,0.699205,0.320809,0,0
90436,127453,3,0.807829,0.258451,-0.00298929,0
90443,127456,1,0,0,0,0
90446,127459,2.67,0.137819,0.161706,1.47E-06,0
90448,127460,2.33,0.416271,0.615319,-1.07E-07,0
90449,127461,3,0.464103,0.331123,1.52E-08,0
90450,127461,1.33,0,0,0,0
90452,127463,1.33,0.785472,0.118138,4.94E-09,0
90456,127466,2,0.523238,0.429084,-2.51E-06,0
90457,127466,2.33,0.553768,0.688079,0.000339317,0.000970338
90462,127469,3,0.279141,0.0902636,9.03E-05,0.00014071
90467,127471,2,0.612815,0.737828,1.28E-06,-2.45E-05
90468,127471,3,0.577677,0.770611,-1.12E-06,-1.82E-06
90469,127471,1.67,0.445067,0.823981,1.32E-06,-2.45E-05
90472,127472,3,0.618467,0.588724,0,0
90473,127473,1.33,0.156337,0.158212,5.08E-09,0
90474,127474,3,0.418574,0.486202,-4.73E-06,0
90478,127475,1.33,0.272156,0.168292,-1.02E-08,0
90479,127476,2.33,0.218242,0.293899,0,0
90480,127477,2.33,0.0218183,0.566593,-1.42E-08,0
90483,127479,2.33,0.696338,0.614704,0.000148009,0
90485,127479,2.67,0.449062,0.0968641,-1.01E-06,0
90486,127480,2.67,0.612622,0.407049,-1.13E-08,0
90492,127483,3,0.709502,0.520354,-3.92E-09,0
90498,127485,2.33,0.556621,0.517972,5.70E-05,0.8165
90501,127486,2.67,0.686249,0.199052,-0.108376,0
90502,127487,3,0.318799,0.322712,0.00222542,0.00198115
90504,127487,2.67,0.291566,0.110263,0.000505041,-2.42E-05
90505,127487,3,0.167766,0.164544,0.00068641,0.00198115
90508,127488,2.67,0.156764,-0.0111894,0,0
90517,127491,3,0.0942767,0.167849,0.683167,-2.74E-06
90518,127491,3,0.0951341,0.185543,0.120052,-2.74E-06
90519,127491,1.67,0.576386,0.286429,-0.079096,0
90520,127491,3,0.561112,0.32582,0.0456431,-2.74E-06
90521,127492,3,0.424899,0.613593,0,0
90522,127493,2,0.158967,0.262424,-0.00376029,1.41E-08
90523,127493,3,0.240115,0.753834,-0.0252311,1.41E-08
90524,127493,2.33,0.242491,0.735718,-0.0296894,1.41E-08
90526,127493,3,0.292084,0.72221,-0.00518435,0
90527,127494,3,0.0318731,0.0975984,-0.0616078,0
90533,127497,3,0.170054,0.603526,1.14E-07,0
90534,127498,1.67,0.123393,0.0521133,0,0
90535,127499,2.33,0.313154,0.452662,0.0764484,0.623279
90542,127502,2.33,0.0437401,0.131928,-5.81E-08,0
90544,127503,3,0.428014,0.430401,1,0
90547,127504,2,0.504568,0.158692,0.709367,0
90550,127507,1.67,0.0921127,0.372338,-0.000153326,0
90551,127507,3,0.504746,0.459874,1,0
90553,127507,1.33,-0.00278089,0.210785,-2.18E-05,0
90556,127507,3,0.493422,0.441924,0.999885,0
90557,127507,3,0.589665,0.449943,1,0
90565,127507,2.67,0.464859,0.542982,0.975697,0
90568,127507,3,0.417374,0.364771,-0.000515486,0
90569,127507,2.33,0.339457,0.426935,2.13E-05,0
90570,127507,2.67,0.336586,0.452886,0.999965,0
90574,127508,1.33,0.740089,0.143332,5.10E-05,0
90579,127508,3,0.585626,0.170028,5.14E-05,0
90586,127511,3,0.453572,0.428317,-0.00421956,1.31E-06
90589,127512,2.33,0.629142,0.533138,1.99E-09,0
90591,127513,1,-0.0698306,-0.00712696,1.14E-08,0
90592,127514,2.67,0.384177,0.544852,-2.89E-09,0
90596,127516,2.67,0.262137,0.348165,0.0267775,-0.000262255
90604,127521,3,0.851104,0.825722,-4.57E-07,0
90607,127523,3,0.588095,0.328613,-5.57E-09,0
90616,127529,3,0.710812,0.172279,-1.26E-09,0
90617,127530,3,0.260731,0.200603,0,0
90621,127533,1.67,0.671956,0.101219,-0.105163,0.000146096
90641,127542,2.33,0.418306,0.552155,0.0519219,0
90643,127543,2.67,0.206553,0.595798,4.80E-05,-0.0023009
90644,127543,3,0.629423,0.35208,1.07E-05,-4.37E-06
90648,127544,2.33,0.91982,0.195066,7.11E-08,0
90649,127545,2.67,0.0895444,0.120337,-0.153438,-0.0165651
90652,127545,2.67,0.27801,0.19627,0.0906544,0
90658,127548,1.67,0.325668,0.742892,-0.0296706,0
90659,127548,2.33,0.769939,0.31585,0.84323,-0.000485491
90668,127551,2.33,0.320603,0.444132,-6.96E-09,0
90669,127552,2,0.462173,0.54835,0.0155336,0
90671,127552,1.67,0.369155,0.2166,0.0734167,0
90672,127552,3,0.112488,0.496365,-0.0754265,0
90674,127552,2.33,0.330266,0.305347,-0.0015138,0
90676,127553,1.33,0.469344,0.201054,0.000264217,0.707113
90678,127553,1.67,0.625463,0.677789,1,0
90680,127553,2,0.577647,0.622318,0.000264217,0.707113
90681,127553,2,0.681987,0.806861,0.000152981,0.707113
90682,127553,2.67,0.58275,0.650836,0.0849544,0
90684,127555,2,0.407813,0.242037,-2.24E-08,0
90687,127557,1.67,0.114202,0.0653639,-0.0182687,0.00041136
90690,127559,1.33,0.290871,0.135186,0.0894215,0.000109823
90692,127560,1,0.00508013,0.210967,-0.00108222,0
90696,127561,3,0.459612,0.528459,0.11609,0
90698,127561,3,0.0513917,0.16927,0.0541452,0
90699,127561,2.67,0.0622047,0.444248,0.0202161,0
90701,127562,3,0.771276,0.568021,0.000464782,0
90703,127563,2,-0.0195698,0.122377,1.52E-09,0
90709,127565,2.33,0.327474,0.441135,-0.000358681,0.997207
90711,127567,2.67,0.103768,0.227428,5.68E-07,0
90717,127569,2,0.00712733,0.135756,-2.60E-09,0
90718,127570,2.67,0.505268,0.74169,-0.000428353,0
90720,127570,3,0.67769,0.748522,-0.000428353,0
90724,127571,2.67,0.108901,0.428682,6.93E-08,0
90727,127572,3,0.516706,0.507619,-7.08E-05,0
90729,127572,2.33,0.761658,0.524561,0,0
90733,127573,3,0.110572,0.0625164,0,0
90742,127578,2,0.0504869,0.189039,-0.152468,-6.58E-07
90746,127580,1.67,0.284209,0.134627,4.23E-09,0
90748,127581,1.67,0.00870663,0.0495171,0.00159383,0
90749,127581,1,0.00870663,0.0592788,0.00159383,0
90753,127582,3,0.764114,0.57778,0.0163478,0
90754,127583,1.67,0.607424,0.340059,7.55E-08,0
90757,127584,2.33,0.47602,0.780262,0,1
90760,127586,2.67,0.0221969,0.275914,-0.0181793,-5.50E-05
90766,127587,2,0.324064,0.23206,2.80E-08,0
90767,127588,3,0.331468,0.197753,0,0
90772,127591,3,0.286999,0.167381,2.85E-09,0
90773,127592,2.33,0.140237,0.399214,0,0
90776,127593,3,0.332786,0.734375,-4.68E-08,0
90778,127594,2,0.744011,0.422974,-1.23E-09,0
90787,127598,2.33,0.428734,0.372262,-0.103543,0.000543257
90789,127599,2.33,0.231664,0.157757,7.05E-09,0
90790,127599,2.67,0.480236,0.19421,7.05E-09,0
90791,127600,2,0.366501,0.632126,0,0
90797,127603,3,0.55488,0.545574,1.92E-06,2.82E-05
90799,127603,3,0.48437,0.399098,-0.000211974,0.865333
90805,127606,2.33,0,0,0,0
90808,127609,1.67,0.271108,0.688162,-1.98E-08,0
90810,127610,3,0.206329,0.167741,0.0487328,0
90812,127612,3,0.893364,0.440795,-0.07277,0
90814,127613,2.67,0.156173,0.24845,0,0
90815,127614,3,0.589679,0.403248,-0.00108151,0
90816,127614,3,0.591851,0.294478,-0.00108151,0
90817,127614,3,0.653966,0.668953,0.975697,0
90819,127614,3,0.463054,0.62026,1,0
90824,127616,2.33,0.407137,0.0865957,-0.000477081,0
90829,127618,3,0.12877,0.551394,1.61E-08,0
90830,127618,3,0.239008,0.3886,1.61E-08,0
90839,127622,3,0.903077,0.540807,-2.12E-07,0
90840,127623,2.67,0.655957,0.564708,5.21E-05,-5.81E-05
90842,127623,2.33,0.522523,0.369812,4.87E-05,-8.21E-05
90844,127624,2,0.28403,0.408934,0,0
90845,127625,2.33,0.221096,0.0738685,-1.70E-07,0
90846,127626,2.33,0.354244,0.402619,-0.0467873,1
90851,127627,2.67,0.60097,0.571723,1.43E-08,0
90852,127628,2.33,0.438837,0.387587,0,-3.45E-06
90854,127628,2.67,0.722713,0.546545,-0.000540263,-3.45E-06
90855,127628,3,0.643534,0.651249,1,0
90856,127628,2.33,0.487639,0.523871,0.000152981,-3.94E-08
90857,127628,2.67,0.684917,0.638138,0.0849544,0
90860,127629,3,0.499935,0.525783,1,0
90862,127630,3,0.943778,0.301532,-0.0856301,0
90864,127631,2.33,0.528036,0.22626,1.76E-08,0
90865,127632,1.67,0.374096,0.206102,0,0
90866,127633,2.33,0.682245,0.522552,-7.61E-07,0
90867,127633,3,0.686857,0.466308,-5.54E-09,0
90869,127633,1.33,-0.0148234,0.329015,0,0
90871,127635,3,0.506374,0.237452,-0.00997018,0.000210463
90873,127636,2,0.554928,0.379021,0.0650575,0
90874,127636,2.33,0.801085,0.39674,0.0673837,0
90879,127639,3,0.556292,0.528438,-4.51E-07,0
90882,127641,3,0.477066,0.255455,0,0
90884,127641,2,0.32955,0.243351,0,0
90887,127642,2.67,0.454742,0.645689,0,1
90890,127643,1.33,0.0354195,0.0897093,0,0
90894,127644,3,0.498244,0.512088,0,0
90895,127644,2,0.383755,0.556528,0,0
90898,127645,3,0.688283,0.583808,0.999733,0
90901,127646,3,0.608568,0.38635,1.97E-07,0
90902,127647,2.33,0.775579,0.0997688,1,0
90911,127647,2.67,0.737279,0.0918558,0,0
90914,127650,1.67,0.691344,-0.0158654,-6.10E-09,0
90916,127651,3,0.416424,0.288243,1.36E-08,0
90918,127653,3,0.394678,0.206283,-1.05E-06,0
90922,127655,2,0.445053,0.372708,-3.65E-07,0
90923,127656,2.33,0.62706,0.703396,1,0
90926,127657,3,0.666473,0.32256,5.88E-08,0
90932,127660,3,0.501428,0.82881,-1.15E-08,0
90934,127661,1.67,0.433232,0.274418,-0.0384332,0
90935,127661,2,0.42094,0.327329,-0.0384182,0
90938,127663,3,0.670003,0.615091,-1.66E-07,0
90940,127665,3,0.414037,0.259594,-0.00374464,0
90942,127666,2.67,0.342378,0.763767,0,0
90943,127666,1.33,0,0,0,0
90945,127668,3,0.309281,0.247689,-1.53E-10,0
90949,127669,3,0.64565,0.540132,1,0
90950,127669,3,0.0411394,0.306605,0.206433,0
90951,127669,2.67,0.611577,0.374996,0.128466,0
90953,127669,3,0.611907,0.343773,0.128466,0
90955,127671,2.33,0.138675,0.194267,-8.30E-08,0
90956,127672,2,0.347955,0.392084,-2.97E-09,0
90959,127675,2.33,0.728395,0.706246,0.000905332,-7.35E-06
90960,127675,2,0.630656,0.468745,1,-7.35E-06
90963,127676,3,0.327445,0.244795,-0.0195499,0
90967,127677,3,0.932293,0.916704,-0.00221264,0.387835
90971,127678,2.67,0.738751,0.135667,2.31E-10,0
90979,127681,2.33,0.578901,0.511217,0,0
90983,127683,2.67,0.626651,0.50483,0.863835,-0.000110056
90986,127684,2.67,0.552375,0.466415,1.38E-09,0
90987,127685,2,0.827056,0.464889,0.0390072,1
90990,127685,2.33,0.628868,0.616651,0.110718,0
90992,127685,2.67,0.554058,0.171746,0.0499395,1
90994,127685,2.67,0.511802,0.535495,0.0268353,0
90996,127685,3,0.680636,0.643942,0.0533667,0
90998,127686,2.33,0.583561,0.382124,-1.19E-09,0
90999,127687,2,0.980426,0.69491,2.37E-05,0
91000,127687,2.33,0.279133,0.396064,0,0
91006,127688,2.67,0.173497,0.495729,-0.057078,0
91010,127688,2.33,0.105669,0.488906,-0.139184,0
91014,127690,2,0.51388,0.339842,0.000223449,0
91016,127690,3,0.882983,0.630695,1,0
91017,127690,2.67,0.69432,0.52227,1,0
91018,127690,2,0.540156,0.254917,0.000223449,0
91020,127690,2.67,0.645949,0.663382,1,0
91024,127692,2.67,0.0577286,0.225982,0.000447999,0
91028,127694,3,0.776919,0.792831,-0.0156583,0
91029,127694,3,0.735924,0.753668,-0.0170723,0
91031,127695,3,0.782085,0.314594,-4.88E-07,0
91034,127696,3,0.619285,0.525762,-0.00108151,0
91036,127696,3,0.511637,0.429404,1,0
91038,127698,3,0.0535832,0.0511633,-2.86E-08,0
91040,127699,2.33,0.156619,0.186361,0.0192415,0
91041,127699,3,0.294751,0.404864,0.0196267,0
91046,127700,3,0.776275,0.687356,1,0
91048,127700,3,0.636059,0.644932,1,0
91049,127701,2.67,0.610243,0.704327,-1.85E-06,0
91052,127704,2.67,0.642764,0.351234,8.96E-08,0
91053,127705,3,0.907189,0.462469,0.999927,0
91054,127705,2.67,0.854761,0.508695,1,0
91055,127705,1.67,0,0,0,0
91057,127707,3,0.901343,0.60231,1,0
91061,127710,1.33,0.313232,0.201237,7.81E-08,0
91063,127712,3,0.567482,0.412229,0,0
91065,127712,3,0.779734,0.460745,0.999992,0.577348
91070,127715,1.67,0,0.00256239,0,0
91077,127719,2,0.756089,0.697096,-7.51E-09,0
91079,127720,2.33,0.475662,0.429829,6.23E-08,0
91080,127721,2.67,0.422655,0.0562956,-2.37E-08,0
91081,127722,1.33,0.558039,0.291857,-0.0187701,-5.89E-08
91091,127723,2,0.308111,0.266648,1,0
91096,127724,3,0.66468,0.701442,2.31E-09,0
91098,127725,2.33,0.754511,0.509762,1,0
91099,127725,2.33,0.815192,0.513541,1,0
91101,127725,3,0.432878,0.105436,0.00684555,0.000120949
91103,127725,3,0.527539,0.229492,0,-1.44E-05
91105,127726,1,-0.00721601,0.387206,-0.015766,8.41E-07
91108,127727,2.67,0.793015,0.383415,0.999889,0.8165
91114,127728,2.33,0.279057,0.418351,0.028795,0
91116,127729,2.67,0.655027,0.654752,0.417282,0
91119,127729,2,0.601519,0.332912,0,0
91120,127730,3,0.758133,0.572588,-5.57E-09,0
91122,127731,2.33,0.292851,0.557908,0.000467323,0
91123,127731,2.33,0.319157,0.721877,-0.000165738,0
91125,127731,2,0.438825,0.686354,-0.00376277,1
91126,127731,1.67,0.516598,0.549217,-0.00195877,1
91128,127732,2.33,0.767201,0.186558,0,0
91131,127734,2,0.52906,0.464916,-4.49E-05,-5.75E-05
91135,127736,2.67,0.634549,0.38336,0.899806,0
91136,127736,2.67,0.575687,0.597048,0,0
91137,127737,3,0.796722,0.3117,-4.50E-09,0
91141,127738,1.67,0.0159575,0.0585136,0,0
91142,127738,3,0,0,0,0
91143,127738,2.33,0.556235,0.494486,1,0
91145,127739,2,0.289966,-0.0138473,-3.42E-08,0
91146,127740,3,0.408868,0.290572,0,0
91147,127741,2.67,0.261599,0.500229,3.28E-07,0
91150,127743,3,0.611426,0.440702,-3.59E-08,0
91153,127745,2.33,0.248131,0.376176,0.000120229,-3.05E-05
91155,127746,3,0.40503,0.377416,1.12E-07,0
91157,127747,2.67,0.310435,0.367364,0.00291249,-0.000431757
91162,127751,3,0.413483,0.142444,1.41E-09,0
91163,127752,2,0.559551,0.562015,0,0
91164,127752,3,0.433477,0.367367,-8.55E-05,0
91171,127753,1.33,0.58367,0.52667,0.00038244,3.04E-08
91172,127753,3,0.337097,0.609229,1.42E-05,4.00E-09
91174,127753,1.33,0.438303,0.589637,0.00024396,0
91175,127753,2,0,0,0,0
91178,127756,2,0,0,0,0
91179,127756,3,0.430267,0.48026,5.18E-08,0
91184,127758,1,0.368867,0.500757,1,0
91185,127758,2.33,0.46319,0.483154,-0.0807335,0
91194,127760,2.67,0.74478,0.764346,0.0183824,0.999709
91198,127760,2,0.439452,0.375137,-0.00123673,-2.45E-05
91203,127761,2.33,0.635375,0.430491,-5.97E-09,0
91207,127762,3,0.703956,0.331487,-0.0190344,-0.000856447
91212,127762,2.33,0.555983,0.659191,0.843203,0
91214,127762,2,0.723576,0.313496,0.84323,-0.000529175
91219,127764,2.33,0.195896,0.739775,0,0
91221,127766,2,0.473906,0.216741,1,0
91222,127766,2.33,0.521125,0.551426,-0.0809021,0
91225,127769,2.67,0.0809162,0.276157,-4.68E-08,0
91228,127772,2.67,0.839759,0.496319,0.997749,0
91233,127774,2.33,0.363748,0.241467,0,0
91235,127775,3,0.536423,0.148814,-2.99E-08,0
91236,127776,3,0.344795,0.253599,8.04E-08,0
91237,127777,2.33,0.526862,0.208208,0,0
91240,127779,1.67,0.082947,0.00685182,0,0
91247,127782,1.67,0.247758,0.285278,0.999998,0
91248,127782,3,0.279314,0.503729,-0.0216637,0
91250,127783,2.67,0.154117,0.546489,-0.0293553,0
91253,127784,2.33,0.492878,0.653737,0,0
91256,127786,2.67,0.142032,0.159802,0,0
91257,127787,3,0.0387632,0.0177141,-1.41E-06,0
91258,127788,3,0.815407,0.697693,6.64E-07,0
91259,127789,2.67,0.353092,0.446438,-6.96E-09,0
